SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532708,GVK POWERINF,B ,Q,8.00,8.07,7.83,7.99,7.99,8.02,295,332354,2659375.00,
532710,SADBHAV ENGG,A ,Q,205.00,210.00,204.50,208.60,207.75,204.70,204,508029,105417280.00,
532711,SUNIL HITECH,T ,Q,1.88,1.90,1.76,1.87,1.87,1.82,75,82227,152028.00,
532712,REL COM LTD ,A ,Q,14.25,14.68,14.06,14.41,14.41,14.26,234533,12498472,180336996.00,
532713,SAKUMA EXPO ,B ,Q,31.70,33.90,31.60,33.00,32.70,31.70,418,88631,2913564.00,
532714,KEC INTERN  ,A ,Q,312.00,312.05,305.00,305.05,305.05,310.60,1046,16414,5041430.00,
532717,INDOTECHTR  ,B ,Q,105.50,111.00,105.50,105.50,105.50,106.70,5,103,10874.00,
532719,BL KASHYAP  ,B ,Q,22.00,24.25,21.45,23.05,23.05,22.40,1135,145759,3383029.00,
532720,M&M FINANSER,A ,Q,462.80,477.20,460.10,475.05,473.85,470.80,3926,149135,70413102.00,
532721,VISA STEEL  ,B ,Q,9.00,9.00,8.52,8.86,8.86,9.00,6,1300,11513.00,
532722,NITCO TILES ,B ,Q,43.45,45.00,43.10,43.60,43.60,44.05,368,30884,1361063.00,
532725,SOLAR IND   ,A ,Q,1001.05,1054.85,1001.05,1030.25,1021.50,1037.20,157,916,943116.00,
532726,GALLAN METAL,B ,Q,57.00,59.90,56.35,59.05,59.05,57.40,39,2673,156628.00,
532727,ADHUNIK MET ,B ,Q,2.18,2.23,2.11,2.20,2.20,2.26,26,8142,17435.00,
532728,MALU PAPER  ,B ,Q,40.10,40.10,39.10,39.80,40.00,40.20,22,5709,228258.00,
532729,UTTAM SUGAR ,B ,Q,95.50,96.30,94.20,94.30,94.30,95.10,56,2263,214057.00,
532730,STL GLOBAL  ,T ,Q,8.50,8.50,8.27,8.50,8.50,8.69,4,320,2694.00,
532731,ROHIT FERRO ,B ,Q,2.00,2.22,1.89,1.91,1.89,2.10,22,14090,26948.00,
532732,KEWAL KIRAN ,B ,Q,1240.00,1265.00,1239.00,1245.00,1245.00,1230.10,7,92,114305.00,
532733,SUN TVNET   ,A ,Q,599.85,607.00,590.25,596.50,596.50,595.40,924,39794,23907882.00,
532734,GODAWARI POW,B ,Q,289.85,294.00,283.75,289.90,289.90,287.85,187,6741,1948458.00,
532735,RSYSTEMINT  ,B ,Q,48.20,48.70,47.75,47.85,47.75,47.75,65,5116,245711.00,
532737,EMKAY GLOB F,B ,Q,103.30,109.10,103.25,105.95,106.00,107.55,14,636,67799.00,
532738,TANTIA CONS ,T ,Q,5.17,5.17,4.69,5.14,5.14,4.93,7,510,2466.00,
532740,LOKESH MACH ,B ,Q,45.50,45.50,44.90,45.05,44.90,45.75,18,9504,427964.00,
532741,KAMDHENU    ,B ,Q,174.00,174.40,170.00,170.95,170.00,171.00,56,7132,1241831.00,
532742,PAUSHAK LTD ,X ,Q,2270.00,2310.00,2253.00,2300.40,2310.00,2296.60,38,324,741866.00,
532744,GTN TEXTILE ,B ,Q,10.46,11.99,10.46,11.98,11.96,11.56,9,704,7456.00,
532745,INDICAP     ,X ,Q,48.00,48.00,43.60,44.45,44.50,45.00,35,7284,330270.00,
532746,UNITY INFRA ,Z ,Q,1.65,1.65,1.65,1.65,1.65,1.65,3,830,1369.00,
532748,PRIME FOCUS ,B ,Q,64.25,64.25,61.85,62.45,62.00,63.00,39,1752,111139.00,
532749,ALLCARGO    ,B ,Q,108.45,115.00,107.95,113.75,113.75,108.10,634,38018,4289573.00,
532751,EASUNREYRL  ,T ,Q,5.59,5.64,5.32,5.32,5.32,5.59,3,1065,5684.00,
532754,GMR INFRASTR,A ,Q,16.35,16.50,16.20,16.35,16.35,16.45,673,865547,14181494.00,
532755,TECH MAH    ,A ,Q,708.95,716.90,703.00,706.00,706.00,708.25,1536,63992,45500451.00,
532756,MAHINDCIE   ,A ,Q,248.90,249.95,248.00,248.90,248.00,249.25,148,4837,1204273.00,
532757,VOLTAMP TRAN,B ,Q,1085.70,1085.70,1075.00,1077.00,1077.00,1092.00,63,1931,2089195.00,
532759,ATLANTA     ,B ,Q,24.20,24.45,23.10,23.30,23.10,24.30,76,8110,191516.00,
532760,DEEP INDS   ,B ,Q,131.30,131.50,129.75,130.70,129.80,131.45,48,871,114148.00,
532761,HOV SERVICES,B ,Q,194.00,194.50,186.00,187.10,187.10,194.75,255,8724,1651478.00,
532762,ACTION CONST,B ,Q,97.25,97.80,95.30,95.55,95.50,98.10,398,14734,1418134.00,
532764,GEECEE      ,B ,Q,128.45,135.50,125.95,128.55,127.30,127.60,86,2661,346077.00,
532765,USHER AGRO  ,T ,Q,2.49,2.49,2.49,2.49,2.49,2.49,3,1682,4188.00,
532766,RICHA IND   ,X ,Q,4.00,4.00,3.83,3.99,3.99,4.04,9,545,2144.00,
532767,GAYATRI PROJ,B ,Q,188.50,195.00,188.50,194.10,193.00,191.75,89,11109,2118588.00,
532768,FIEM INDS   ,B ,Q,578.00,592.90,578.00,586.30,584.00,573.95,97,2095,1214738.00,
532771,JHS SVEN    ,B ,Q,33.75,36.20,33.40,34.65,34.75,34.10,318,39285,1375779.00,
532772,DCBBANK     ,A ,Q,164.00,169.00,161.35,167.65,167.65,164.35,996,122499,20269183.00,
532773,GLOBAL VECT ,B ,Q,71.40,73.80,69.05,70.00,70.00,68.25,92,6318,451135.00,
532774,INSPIRISYS  ,B ,Q,62.60,67.25,61.70,61.85,61.70,61.35,19,35936,2407674.00,
532775,GTL INFRAST ,T ,Q,0.77,0.80,0.76,0.78,0.78,0.80,281,1371361,1062773.00,
532776,SHIVAM AUTO ,B ,Q,46.50,48.20,46.25,46.95,47.00,45.90,151,22883,1081515.00,
532777,INFO EDGE   ,A ,Q,1572.55,1582.45,1547.00,1562.75,1562.75,1590.60,819,7881,12303838.00,
532779,TORNT POWER ,A ,Q,267.00,270.55,263.50,264.35,264.35,268.40,1373,93320,24855889.00,
532780,PARSVNATH   ,B ,Q,7.78,7.89,7.55,7.64,7.70,7.68,56,25174,194991.00,
532782,SUTLEJ TEXT ,B ,Q,45.95,45.95,44.10,44.45,45.45,45.00,62,2943,133049.00,
532783,DAAWAT      ,B ,Q,42.50,44.45,42.50,43.65,43.65,42.80,633,100967,4363757.00,
532784,SOBHA       ,A ,Q,484.05,485.00,474.40,476.95,476.50,479.95,129,2428,1167941.00,
532785,RUCHIRA PAP ,B ,Q,140.40,142.70,139.20,140.35,140.35,142.35,94,2818,396079.00,
532787,ESS DEE ALUM,T ,Q,17.60,17.60,17.60,17.60,17.60,18.00,3,1070,18832.00,
532788,XLENERGY    ,T ,Q,0.95,0.95,0.95,0.95,0.95,0.95,3,595,565.00,
532790,TANLA       ,B ,Q,33.65,33.65,32.05,32.25,32.15,33.65,98,34744,1126201.00,
532794,ZEEMEDIA    ,B ,Q,24.40,24.75,24.10,24.20,24.40,24.40,164,43822,1065620.00,
532795,SITINET     ,B ,Q,12.45,12.46,12.16,12.32,12.20,12.19,18,2905,35928.00,
532796,LUMAX TECH  ,B ,Q,198.60,198.60,192.20,194.65,194.65,194.85,29,794,153833.00,
532797,AUTOIND     ,B ,Q,61.30,61.50,60.10,61.05,61.05,61.20,27,1636,99837.00,
532798,NTWK MED INV,A ,Q,38.40,39.65,38.40,39.40,39.25,38.95,199,44460,1750484.00,
532799,HUBTOWN     ,B ,Q,44.50,44.65,43.40,44.05,44.30,43.55,101,3507,154495.00,
532800,TV18BRDCST  ,A ,Q,37.45,38.15,36.15,36.65,36.65,37.30,933,499304,18642274.00,
532801,CAMBRIDGE   ,B ,Q,47.70,47.70,45.25,45.25,45.25,43.50,10,196,9116.00,
532804,TECHNOCRAFT ,B ,Q,609.35,615.70,587.00,613.20,614.00,598.05,223,8234,4974164.00,
532805,REDINGTON   ,A ,Q,86.60,88.50,86.00,87.35,87.15,86.45,126,7640,665318.00,
532807,CINELINE    ,B ,Q,52.55,54.40,47.25,50.55,50.80,50.55,36,2070,104897.00,
532808,PGIL        ,B ,Q,139.00,140.00,139.00,140.00,140.00,142.60,8,1094,153060.00,
532809,FSL         ,A ,Q,50.05,50.80,49.45,49.75,49.75,50.10,2065,626636,31395927.00,
532810,POWER FINAN ,A ,Q,96.60,100.00,95.90,98.55,98.55,96.65,4157,1349513,132778336.00,
532811,AHLUWALIA CO,B ,Q,355.00,357.35,342.05,343.75,343.75,334.20,432,12335,4318627.00,
532812,TRANSWARRANT,T ,Q,5.19,5.19,5.19,5.19,5.19,4.95,1,1,5.00,
532813,C & C CONSTR,B ,Q,28.30,28.30,27.45,27.90,27.45,28.25,21,2879,81027.00,
532814,INDIAN BANK ,A ,Q,248.05,253.70,245.15,246.85,246.70,248.70,1074,102997,25734138.00,
532815,SMS PHARMACE,B ,Q,66.05,66.25,63.70,65.30,65.35,64.65,18,838,54590.00,
532817,ORIENTAL    ,B ,Q,11.80,11.80,11.17,11.17,11.17,11.80,2,32,376.00,
532819,MINDTREE LTD,A ,Q,870.00,874.00,839.95,849.20,852.25,850.00,1082,30663,26130131.00,
532820,ELAND       ,T ,Q,6.69,6.86,6.40,6.49,6.69,6.66,19,3548,23230.00,
532822,IDEA        ,A ,Q,37.50,38.45,37.35,38.15,38.15,37.75,1869,942628,35824645.00,
532823,EURO CERAMIC,T ,Q,2.03,2.03,2.03,2.03,2.03,1.95,3,1600,3248.00,
532826,RAJ TELE    ,T ,Q,42.00,44.35,42.00,44.35,44.35,43.95,3,512,21532.00,
532827,PAGE INDUSTR,A ,Q,24981.00,25272.20,24616.25,24922.80,24900.00,24981.25,597,1039,25879036.00,
532828,AMD INDUS   ,B ,Q,22.00,22.40,21.60,22.40,22.40,22.15,7,313,6863.00,
532829,LAWRESHWAR  ,X ,Q,34.30,34.30,31.30,33.85,33.85,33.15,11,26,864.00,
532830,ASTRAL POLY ,A ,Q,1070.95,1084.95,1066.10,1080.90,1084.95,1079.50,168,2399,2577182.00,
532832,INDBUL REAL ,A ,Q,89.90,93.85,89.35,91.85,91.85,90.65,6051,1263554,116226722.00,
532834,CAMLINFINE  ,B ,Q,56.50,57.25,55.85,56.85,56.85,56.60,1465,71614,4048686.00,
532835,ICRA        ,A ,Q,3151.65,3200.00,3151.65,3163.15,3155.00,3156.00,12,76,240455.00,
532839,DISH TV     ,A ,Q,38.45,39.10,37.75,38.85,38.85,38.45,460,119853,4615736.00,
532841,SAHYA INDU  ,X ,Q,188.80,189.90,183.00,186.00,187.00,186.75,90,5214,973546.00,
532842,SREE RAYALA ,B ,Q,154.05,158.75,154.05,155.25,155.25,157.95,6,299,46449.00,
532843,FORTIS      ,A ,Q,137.60,137.60,135.00,135.90,135.25,137.10,560,39228,5341378.00,
532845,TGBHOTELS   ,B ,Q,16.85,17.10,16.10,16.25,16.10,16.25,35,4500,74979.00,
532848,DELTA CORP  ,A ,Q,254.85,256.70,252.00,255.30,255.05,254.85,1948,174046,44359136.00,
532850,MIC ELECTRON,T ,Q,2.00,2.02,1.96,1.96,1.96,2.06,30,24485,48128.00,
532851,INSECTCID   ,B ,Q,586.30,593.75,578.65,580.50,579.00,594.05,156,1050,613706.00,
532852,MCD HOLDING ,T ,Q,29.25,29.40,28.45,28.80,28.80,28.70,18,1560,45078.00,
532853,ASAHI SONG  ,B ,Q,212.00,212.60,209.05,209.75,209.30,210.35,50,2025,427149.00,
532854,NITIN FIRE  ,T ,Q,1.97,1.97,1.82,1.84,1.82,1.89,17,8560,15893.00,
532855,HARYA CAPFIN,X ,Q,49.00,49.00,46.50,46.50,46.50,48.50,4,8,376.00,
532856,TIME TECHNO ,A ,Q,102.00,107.65,101.00,103.00,102.85,100.60,821,62719,6539570.00,
532864,NELCAST     ,B ,Q,73.95,84.25,73.30,80.05,80.05,73.75,1217,103126,8417949.00,
532865,MEGHMANI    ,A ,Q,62.90,63.85,62.05,62.55,62.55,63.35,740,97770,6138623.00,
532867,V2RETAIL    ,B ,Q,280.00,280.00,272.00,277.00,278.60,278.85,120,1706,471635.00,
532868,DLF LIMITED ,A ,Q,191.85,193.85,186.80,189.90,189.90,191.25,3466,643617,122533526.00,
532869,TARMAT      ,B ,Q,41.70,41.70,37.25,39.15,39.15,40.10,174,8095,323694.00,
532870,ANKIT METAL ,T ,Q,0.44,0.44,0.44,0.44,0.44,0.43,3,3100,1364.00,
532871,CELESTIAL   ,B ,Q,10.75,10.75,9.87,9.87,9.87,10.38,36,10530,106607.00,
532872,SUNPHA ADV  ,A ,Q,208.85,211.00,208.10,208.90,208.10,209.65,605,26801,5619033.00,
532873,HOUSING DEV ,A ,Q,24.50,25.65,24.30,25.05,25.05,24.30,2620,1146177,28831787.00,
532874,SURYACHAKRA ,Z ,Q,0.36,0.37,0.35,0.37,0.37,0.36,23,40526,14371.00,
532875,ALLIED DIGIT,B ,Q,14.95,14.95,14.40,14.50,14.40,14.68,11,2507,36352.00,
532878,ALPA LAB    ,B ,Q,24.95,24.95,24.90,24.90,24.90,24.60,3,222,5537.00,
532880,OMAXE LTD   ,A ,Q,215.00,215.50,214.30,214.45,215.00,214.55,902,104836,22496998.00,
532883,ZYLOG SYSTEM,Z ,Q,0.90,0.93,0.85,0.85,0.85,0.89,9,5280,4812.00,
532884,REFEX       ,T ,Q,20.75,21.60,20.75,21.60,21.60,21.35,7,702,15019.00,
532885,CENTRAL BK  ,A ,Q,33.10,35.80,32.80,34.35,34.35,33.10,1439,327774,11474008.00,
532886,SEL MANUF   ,B ,Q,1.24,1.26,1.24,1.26,1.26,1.20,17,30894,38824.00,
532887,NTL         ,T ,Q,1.10,1.10,1.00,1.00,1.00,1.05,13,3370,3564.00,
532888,ASIAN GRANIT,B ,Q,189.15,194.30,189.15,192.80,194.00,191.35,222,5552,1066764.00,
532889,K.P.R. MILL ,A ,Q,576.50,577.95,572.05,575.00,575.00,567.80,40,910,523054.00,
532890,TAKE SOLUT  ,B ,Q,138.10,148.70,138.10,147.40,148.20,137.90,1072,62178,9090346.00,
532891,PURAVANKARA ,B ,Q,73.10,78.60,72.80,74.65,75.20,74.60,434,60736,4597515.00,
532892,MOTILALOFS  ,A ,Q,638.80,647.50,633.00,641.00,642.45,638.20,312,4612,2960627.00,
532893,VTM LTD     ,X ,Q,28.00,28.00,27.00,27.50,27.50,27.60,20,1705,46541.00,
532894,IWIND ENERGY,B ,Q,6.30,6.60,6.18,6.20,6.20,6.52,28,9574,60563.00,
532895,NAGREKA CAP ,B ,Q,13.45,14.35,13.43,13.60,13.60,14.80,15,6050,82668.00,
532896,MAGNUM VENT ,B ,Q,6.69,6.69,6.05,6.30,6.30,6.15,18,9005,55618.00,
532898,POWER GRID  ,A ,Q,197.90,199.00,195.00,198.15,198.15,198.95,1390,99111,19527983.00,
532899,KAVERI SEED ,A ,Q,578.75,601.75,578.75,593.50,594.00,595.25,1014,50704,30232432.00,
532900,PAISALO     ,B ,Q,315.90,315.90,304.50,304.50,304.50,304.40,2,400,124080.00,
532902,CONSOL CONST,T ,Q,2.60,2.60,2.52,2.60,2.60,2.50,23,27201,69761.00,
532904,SUPREME INFR,B ,Q,25.05,25.60,24.60,25.10,25.10,25.80,25,5820,146400.00,
532906,MAANALU     ,B ,Q,103.90,104.45,102.60,102.85,103.15,102.80,15,755,77903.00,
532907,ILFSENGG    ,T ,Q,15.45,15.57,14.83,15.57,15.57,14.83,100,25017,387690.00,
532908,SHARON BIO  ,Z ,Q,4.88,5.25,4.87,4.87,4.87,5.12,40,15536,76999.00,
532911,PARLE SOFTWR,X ,Q,6.02,6.02,6.02,6.02,6.02,5.88,1,500,3010.00,
532914,ARCOTECH LTD,B ,Q,7.90,7.90,7.51,7.62,7.68,7.53,28,7438,57384.00,
532915,RELIGARE ENT,B ,Q,31.90,33.00,31.90,32.25,32.10,32.05,301,46306,1506317.00,
532916,BARAK VALL  ,T ,Q,16.60,17.30,16.60,17.30,17.30,17.40,2,28,466.00,
532918,RATHI BARS  ,X ,Q,15.50,17.95,15.35,16.30,16.30,16.90,15,1801,29751.00,
532919,ALLIED COMP ,XT,Q,0.49,0.49,0.49,0.49,0.49,0.49,1,25,12.00,
532920,EMPEE DIST  ,B ,Q,9.20,9.30,8.81,9.15,9.30,9.18,31,4414,39662.00,
532921,ADANI PORTS ,A ,Q,375.55,377.00,369.20,375.10,376.70,375.55,2040,174151,64955947.00,
532922,EDELWEISS   ,A ,Q,200.00,202.90,196.20,200.05,200.05,200.75,1543,145912,29150192.00,
532924,KOLTEPATIL  ,B ,Q,252.80,255.10,244.70,247.40,248.00,256.95,452,16489,4153483.00,
532925,KAUSHAL INFR,B ,Q,1.15,1.15,1.11,1.11,1.11,1.14,4,1500,1705.00,
532926,JYOTHY LAB  ,A ,Q,199.00,201.50,196.80,200.50,200.95,200.80,399,6109,1218708.00,
532927,ECLERX      ,A ,Q,1091.60,1120.90,1083.40,1113.55,1105.75,1089.50,102,584,640767.00,
532928,TRIL        ,B ,Q,14.09,14.34,13.91,14.14,14.14,13.94,45,5370,75423.00,
532929,BRIGADE     ,B ,Q,205.00,208.20,204.00,204.80,207.00,203.50,133,15006,3092794.00,
532930,BGR ENERGY  ,B ,Q,64.00,65.40,62.65,63.80,63.80,63.00,460,30329,1942024.00,
532931,BURNPUR     ,T ,Q,4.50,4.50,4.18,4.35,4.35,4.38,10,3525,15267.00,
532932,MANAKSIA LTD,B ,Q,42.35,42.75,42.15,42.50,42.20,42.50,11,643,27222.00,
532933,PORWAL AUTO ,X ,Q,35.05,38.00,35.05,36.15,36.15,36.20,43,4087,148481.00,
532934,PPAP        ,B ,Q,391.05,397.95,390.05,392.05,395.00,391.90,42,628,248318.00,
532935,ARIES AGRO  ,B ,Q,98.95,107.85,98.95,104.90,105.70,97.60,400,25178,2621128.00,
532937,KUANTUM     ,X ,Q,530.00,537.00,530.00,531.20,531.20,518.30,23,559,296647.00,
532938,CAPF        ,A ,Q,590.90,605.95,581.00,603.25,603.25,590.80,2802,120084,71670826.00,
532939,RPOWER      ,A ,Q,28.30,28.30,27.55,28.05,28.10,28.25,1489,1057662,29489210.00,
532940,J KUMAR INFR,B ,Q,140.00,144.55,136.20,136.90,136.90,139.00,2201,102578,14323621.00,
532941,CORDS CABLE ,B ,Q,65.15,68.70,65.10,66.15,66.15,67.10,191,5861,389129.00,
532942,KNR CONST   ,B ,Q,197.25,201.25,197.25,200.35,199.60,197.40,214,8378,1672232.00,
532944,ONMOBILE    ,B ,Q,34.05,35.60,34.00,35.40,35.40,34.75,128,17924,631848.00,
532945,SHRIRAM EPC ,B ,Q,11.37,12.60,11.37,12.33,12.35,11.94,61,15284,190035.00,
532946,BANG        ,B ,Q,58.00,58.45,56.65,57.25,57.00,57.40,82,12781,732922.00,
532947,IRB INFRA   ,A ,Q,162.00,166.10,160.95,164.50,164.50,162.90,1005,136023,22297267.00,
532951,GSS INFOTECH,B ,Q,136.90,141.05,131.85,136.75,136.75,137.75,965,66981,9123216.00,
532952,NAHAR CAP   ,B ,Q,95.55,95.55,94.50,94.65,94.65,96.50,6,195,18483.00,
532953,V GUARD IND ,A ,Q,225.80,226.90,222.45,224.70,224.70,224.10,650,46873,10562331.00,
532955,RECLTD      ,A ,Q,107.50,110.75,106.35,109.75,109.20,106.95,2797,816990,89244163.00,
532957,GOKAK TEXTI ,X ,Q,27.30,27.30,27.30,27.30,27.30,26.60,1,1,27.00,
532959,GAMMON INFRA,T ,Q,0.70,0.72,0.68,0.69,0.70,0.71,56,115370,79331.00,
532960,IBVENTURES  ,B ,Q,401.15,410.00,397.50,400.85,398.75,404.75,1792,86631,34904287.00,
532966,TITAGARH WAG,B ,Q,80.40,85.20,79.10,84.65,84.65,80.60,2104,259774,21782119.00,
532967,KIRI DYES   ,B ,Q,467.95,470.65,465.00,466.20,465.00,470.65,225,7095,3318601.00,
532972,SANKHYA INFO,X ,Q,57.20,57.20,54.50,55.55,55.50,57.60,108,8291,459259.00,
532974,ABML        ,B ,Q,59.85,61.80,58.60,60.50,60.50,60.45,950,91935,5548113.00,
532975,AISHWARYA TE,X ,Q,2.70,2.70,2.70,2.70,2.70,2.70,2,10104,27280.00,
532976,JAIBALA IND ,T ,Q,20.55,20.55,20.55,20.55,20.55,19.60,40,18527,380729.00,
532977,BAJAJ AUTO  ,A ,Q,2861.95,2899.00,2831.40,2884.20,2890.00,2868.10,1441,25825,73952480.00,
532978,BAJAJ FINSE ,A ,Q,6389.70,6440.40,6299.25,6404.65,6428.70,6388.40,1189,9392,59889790.00,
532979,PIRPHYTO    ,T ,Q,29.05,29.85,29.05,29.85,29.85,29.95,5,164,4812.00,
532980,GOKUL REFOIL,B ,Q,14.35,15.27,13.95,15.27,15.27,13.89,188,80205,1221201.00,
532983,RPG LIFESCI ,B ,Q,248.50,253.35,248.50,252.55,252.90,256.05,45,1034,260897.00,
532985,KOTAK SENSEX,B ,Q,370.00,371.00,369.00,369.00,369.00,370.02,4,8,2955.00,
532986,NIRAJ CEMENT,X ,Q,23.60,23.60,21.25,22.35,21.80,23.00,86,34117,751116.00,
532987,RANE BRAKE  ,B ,Q,587.40,591.25,580.70,581.85,580.70,590.10,64,235,137584.00,
532988,RANE ENGVL  ,B ,Q,461.00,468.90,451.05,456.90,456.90,462.50,12,243,111318.00,
532989,BAFNA PHARMA,T ,Q,12.00,12.00,12.00,12.00,12.00,12.00,2,550,6600.00,
532991,MVL LIMITED ,T ,Q,0.22,0.22,0.21,0.21,0.21,0.22,3,3,0.00,
532992,CHL LTD     ,X ,Q,12.00,12.00,12.00,12.00,12.00,12.20,1,1000,12000.00,
532994,ARCHIDPLY IN,B ,Q,41.00,41.45,40.15,40.40,41.45,41.05,36,1575,63747.00,
532997,KSK ENERGY  ,T ,Q,1.61,1.69,1.53,1.69,1.69,1.61,214,464548,761809.00,
533001,SOMI CONVEY ,B ,Q,38.00,38.00,32.00,32.50,32.50,33.40,36,4333,140909.00,
533006,BIRLA COTSYN,XT,Q,0.08,0.08,0.08,0.08,0.08,0.08,12,4576,366.00,
533008,OCL IRON&ST ,T ,Q,3.13,3.14,2.98,3.01,2.98,3.13,13,11171,33536.00,
533012,LANDMRK PRO ,B ,Q,3.70,4.55,3.70,4.55,4.55,4.38,8,2097,9270.00,
533014,SICAGEN IND ,B ,Q,24.60,25.25,24.30,24.50,24.50,24.65,41,5002,122333.00,
533015,NUTEK INDIA ,B ,Q,0.42,0.42,0.41,0.41,0.41,0.45,2,888,368.00,
533019,SIMPLEX PAP ,X ,Q,2.26,2.26,2.26,2.26,2.26,2.37,1,4,9.00,
533022,20 MICRONS  ,B ,Q,44.00,44.00,42.85,43.20,43.40,43.55,54,2724,118237.00,
533023,WABCO       ,A ,Q,6857.55,6970.40,6767.05,6861.40,6850.00,6973.65,83,184,1264711.00,
533029,ALKALI      ,B ,Q,56.00,56.00,55.55,55.95,55.55,57.30,11,611,34180.00,
533033,ISGEC       ,B ,Q,5196.30,5196.30,5112.00,5125.35,5112.00,5156.70,30,60,308303.00,
533047,INDIAN MET  ,B ,Q,252.45,257.00,251.05,253.50,253.05,253.50,175,5784,1467737.00,
533056,VEDAVAAG    ,X ,Q,27.90,28.20,26.50,27.55,28.00,27.25,76,9452,260301.00,
533068,ARROW TEX   ,B ,Q,25.00,25.00,24.00,24.70,24.70,23.80,10,735,18188.00,
533080,MOLDTKPACK  ,B ,Q,267.20,267.20,260.95,261.75,261.90,265.65,64,3178,832670.00,
533088,MAH HOLIDAY ,A ,Q,199.00,202.30,198.20,199.05,199.10,199.80,243,4477,894177.00,
533090,EXCEL       ,B ,Q,2.94,2.99,2.82,2.99,2.99,2.89,40,4911,14440.00,
533095,BENGLA& ASM ,B ,Q,1660.00,1725.00,1660.00,1714.50,1717.00,1678.50,46,390,667549.00,
533096,ADANI POWER ,A ,Q,52.70,52.70,51.60,51.95,51.95,52.65,1268,948497,49235740.00,
533098,NHPC        ,A ,Q,26.00,26.20,25.95,26.10,26.20,26.10,532,147069,3834352.00,
533101,SURYAMBA SP ,X ,Q,64.55,71.85,64.55,67.50,67.10,71.50,8,228,15521.00,
533104,GLOBUS SPR  ,B ,Q,170.10,173.80,166.80,168.60,168.60,169.90,662,28537,4866946.00,
533106,OIL INDIA   ,A ,Q,178.90,182.25,178.85,179.25,179.25,179.05,996,69188,12457145.00,
533107,RNAVAL      ,A ,Q,14.00,14.74,14.00,14.47,14.47,14.40,642,149849,2165726.00,
533108,BHILWRA TEC ,X ,Q,8.50,9.40,7.78,8.86,9.30,7.95,33,3774,32291.00,
533121,SQSBFSI     ,B ,Q,442.05,454.85,442.05,445.50,445.50,442.70,32,711,319923.00,
533122,RTNPOWER    ,B ,Q,3.54,3.64,3.54,3.59,3.59,3.63,158,135936,488624.00,
533137,DEN NETWORK ,B ,Q,69.20,69.95,69.15,69.50,69.85,69.50,49,8149,565258.00,
533138,ASTEC LIFE  ,B ,Q,529.20,543.00,529.20,542.40,543.00,534.15,74,2064,1114092.00,
533144,COX KINGS   ,A ,Q,157.75,167.30,157.70,165.00,165.00,160.70,370,7476,1227631.00,
533146,DLINK IND   ,B ,Q,72.00,73.95,69.65,72.10,72.05,72.35,93,5410,385497.00,
533148,JSW ENERGY  ,A ,Q,70.25,71.55,70.25,70.85,70.65,71.50,356,47923,3397812.00,
533149,ESSAR SECU  ,XT,Q,3.39,3.55,3.23,3.44,3.55,3.39,13,5890,20749.00,
533150,GODREJ PROP ,A ,Q,680.40,701.00,677.00,688.60,688.60,686.15,704,14745,10146314.00,
533151,D B CORP    ,A ,Q,176.00,181.35,175.25,176.85,178.10,176.25,208,4563,814524.00,
533152,MBL INFRA   ,B ,Q,15.00,15.20,14.75,15.13,15.20,15.05,20,5900,87883.00,
533155,JUBL FOOD   ,A ,Q,1338.70,1370.60,1290.00,1352.95,1354.00,1340.65,2609,96075,130467697.00,
533156,VASCON ENG  ,B ,Q,17.90,18.40,17.50,18.05,18.05,17.85,238,57222,1030288.00,
533157,SYNCOM HEAL ,B ,Q,3.07,3.45,3.07,3.15,3.11,3.26,19,7666,24905.00,
533158,THANGAMAYIL ,B ,Q,359.90,359.90,335.95,348.00,348.00,346.55,22,107,36854.00,
533160,D B REALTY  ,B ,Q,28.30,29.25,27.55,28.40,28.40,27.20,2798,512213,14632126.00,
533161,EMMBI       ,B ,Q,125.95,126.40,119.50,122.00,119.50,122.75,37,1309,162723.00,
533162,HATHWAY CAB ,B ,Q,30.60,31.05,30.55,31.00,31.00,30.70,207,57569,1772993.00,
533163,ARSS INFRA  ,T ,Q,27.50,27.80,26.90,27.75,27.75,27.75,10,760,20606.00,
533164,TEXMO PIPES ,B ,Q,21.80,22.20,21.70,22.00,22.00,22.30,27,6770,148373.00,
533166,SUNDARAMMUL ,B ,Q,2.01,2.15,2.01,2.11,2.11,2.07,18,31990,67194.00,
533167,CORO ENGG   ,X ,Q,29.00,30.00,28.00,30.00,30.00,30.30,16,720,21116.00,
533168,ROSSELL IND ,B ,Q,87.50,88.20,86.45,87.25,87.90,87.75,37,2107,183584.00,
533169,MAN INFRA   ,B ,Q,39.40,40.50,39.25,40.00,39.90,39.55,231,56456,2238512.00,
533170,TAMBOLI CAP ,X ,Q,80.30,80.30,78.05,78.30,78.10,81.05,42,7077,561716.00,
533171,UNITED BANK ,B ,Q,11.25,11.64,11.21,11.46,11.40,11.19,201,76385,876523.00,
533176,DQ ENT      ,B ,Q,7.10,7.40,7.10,7.40,7.40,7.35,5,250,1820.00,
533177,IL&FS TRANS ,A ,Q,12.50,12.70,12.30,12.70,12.70,12.10,177,42284,530724.00,
533178,PRADIPOVERS ,T ,Q,1.77,1.77,1.69,1.69,1.69,1.77,2,2,3.00,
